	ACACA	ACVRL1	AKT1	AKT1S1	ANXA1	AR	ARAF	ASNS	ATM	BAD	BAK1	BAP1	BAX	BCL2	BCL2L1	BCL2L11	BECN1	BID	BRAF	BRCA2	CASP7	CAV1	CCNB1	CCND1	CCNE1	CCNE2	CDH1	CDH2	CDH3	CDKN1A	CDKN1B	CHEK1	CHEK2	CLDN7	COL6A1	CTNNB1	DIRAS3	DVL3	EEF2	EEF2K	EGFR	EIF4E	EIF4EBP1	EIF4G1	ERBB2	ERBB3	ERRFI1	ESR1	ETS1	FASN	FN1	FOXM1	FOXO3	G6PD	GAB2	GAPDH	GATA3	GSK3A	HSPA1A	IGFBP2	IRS1	ITGA2	JUN	KDR	KIT	LCK	MAP2K1	MAPK1	MAPK14	MAPK9	MET	MRE11A	MYC	MYH11	NDRG1	NF2	NFKB1	NOTCH1	NRAS	NRG1	PARK7	PCNA	PDCD4	PDK1	PEA15	PGR	PIK3R1	PRDX1	PREX1	PRKAA1	PRKCD	PTEN	PXN	RAB25	RAD50	RAD51	RAF1	RB1	RBM15	RPS6	RPS6KA1	RPS6KB1	SERPINE1	SFRS1	SHC1	SMAD1	SMAD3	SMAD4	SQSTM1	SRC	STAT3	STAT5A	STK11	STMN1	SYK	TGM2	TP53	TP53BP1	TSC1	TSC2	TUBA1B	VHL	WWTR1	XBP1	XRCC1	XRCC5	YAP1	YBX1	YWHAB	YWHAE	YWHAZ
subject5854	-0.122200973665347	1.43088075817246	1.43771032741536	1.37692312280061	-0.516672415505262	4.03832825903105	1.71482142138437	0.70346243635296	-1.38210862624192	1.21328181323779	3.0735649352859	-0.376429438206125	2.58943130974923	3.13183329781533	2.83952317303965	-0.537944644151854	-0.0521010982483172	-0.351428578308029	2.59564098575305	0.961632961038292	1.15017619835902	0.723505233426166	-1.45050331645025	1.27332007348476	1.62239409087062	-1.22132184161413	2.20393036435823	3.19431711734624	1.37725924218365	-1.00475665854027	1.5630957188257	0.86086198839105	1.67751363138639	2.49674272780549	1.22075810240075	2.31753982155234	4.26316453047692	2.8623728676715	-1.58988930647456	-0.0899374856917481	-0.952584212007556	0.215942532104521	-0.805304059012274	-0.294877261560844	3.68793904713207	-0.148185850003202	-0.871880405041293	3.7179477017123	-0.526255738773128	-1.6413547049133	-0.464636616532873	-1.67239813802441	-0.794896687222087	-1.88528313934429	3.79069530943643	-1.16487463478762	-5.6282451873965	0.795145578879297	1.99166687779894	1.13952687105469	-0.213496924780604	-0.854132667627278	1.33677710439291	2.03416721794906	-0.140964486415381	-2.15009405742691	1.31647324388213	1.70936817593666	-0.117080474984564	0.978128526607789	-0.764168822189435	0.537020051851337	0.963424516470088	6.83584194162421	2.37065669932743	1.78381691382637	0.314257930560727	-1.29840835762444	2.42767310493747	-0.946453416242148	0.411591950572455	-0.790666596002066	3.22284423690157	-1.02182735868111	3.0915211231473	-0.791798904699667	3.98404231519032	-0.368827527753248	0.785794780506939	-1.02896149469432	2.34234396003885	4.25713218503553	-0.775202006943003	-2.33286388350163	2.13837657474026	0.309702362670767	-0.187912694561636	1.62646320633415	1.36931414156353	0.667281448503277	1.02316566452633	-1.10765787068595	-1.3441744935872	2.10769400343917	-0.50605493500209	3.63793260616213	0.571654187220223	2.31784937565161	1.71136534870164	-0.0622243400454283	0.704759183556018	0.943685297990748	-0.615668186802043	0.242503513680722	5.62277830622568	-0.484585109358785	2.8790533813234	0.165503183743247	-0.144059752572066	-0.837764208433995	-0.314011282610198	2.21484831832195	0.560833158817838	-1.06832458023883	0.430578044481198	0.441489131480693	2.12948089079786	0.828504963981936	2.14747333943275	0.827572064915917	1.50950889814295
subject5857	-0.37985846194433	1.60370375236661	1.3505778394208	1.50366949628333	0.492337609071622	3.39226062227012	1.2389370786968	-0.0884493404299284	-0.678940957768618	0.393386105680306	2.0281812100535	-0.295372994231674	1.06191476947832	3.02298426751148	2.99796135060309	0.823097308781386	-0.293383260375934	-0.143591502663637	2.96388569535529	-0.108488840557345	1.77670790999754	1.18083061843758	-1.61563438520991	1.19941773989979	0.676573267739995	-1.63472928032959	2.92161541864361	-2.44165001821105	2.28285431830574	-1.07374934922056	2.82925155952748	0.970735587159315	1.2744136947341	1.38873855834527	0.756662515919176	1.58142341088516	5.99254735582529	3.50893927791979	-0.927775976832917	-0.0447950336303269	1.19689996210997	-0.0457922191501309	-0.859055579712113	0.174314241223894	4.39150874034363	0.385101317685615	1.19726028127298	4.2094210702222	0.0197910694344389	-1.45666499808598	-0.120041394342389	-2.16070075979245	0.346961391331902	-2.16307753117542	3.90311434886026	-0.0640188164149191	-2.80092699550896	1.0602833478953	-2.29785019721747	0.813139086877395	0.176016315715833	-0.392058066790433	2.07998554325513	2.31931381339134	2.87545215285017	-2.97032696056058	1.63663871402534	1.13322711619134	-0.440648771744492	0.0326184631550941	-2.59772388915361	0.867307827780885	1.81987052736587	4.99239975192918	3.16800361823052	2.41670386350478	0.657368808678458	-0.465748772738882	1.61806664264553	0.932304155427986	0.723292145997992	-1.42969704246667	3.71145133913028	-1.01176261499396	1.70900746386399	-0.721067802414178	4.38935668063699	-0.836851465515997	1.09053479471075	0.0126528296133234	2.84856703581118	3.85861176725774	-0.490104359078079	-0.690695346179583	2.76660062916911	-0.151804265818678	1.03039042951855	0.95537620045266	0.832828082589459	2.08762943499849	1.65774549779771	-1.06622101397683	0.35020176331104	1.88616564736741	-0.928854500467493	4.05440169498031	1.23542955436467	0.598124815570648	2.3238175088709	1.01039436238476	0.335175459962382	0.767565840879201	-0.366460583924386	0.388963434584472	5.25895669269116	-0.435580969839113	1.69594800018277	-0.0108796932454858	-0.395686711187655	-0.91768635194074	-0.130854741084284	3.60044936891081	1.51009686226008	-0.793242794231142	0.538661549459388	0.560522766563613	2.53596240427823	0.236836085920389	2.19385482327061	1.00892003208003	1.29381694570371
subject5869	-1.17203566033739	0.912694773651522	1.56589637246429	2.25503693183351	-0.460277447766355	5.31017194750491	2.39059213589188	0.275780971694063	-0.574123329693678	0.680549816307674	3.16406223942099	-0.096578218384636	1.89247982793284	2.91669102135616	3.24765936378558	0.049386729772361	-0.514928906279275	-2.34848559302827	3.57335894058599	2.12484695826788	0.0154268696891963	-0.94026157547973	-1.38124357462563	3.72098238378995	-0.665237107170403	-2.25637182879793	3.44383180756019	1.9679724566662	0.471875728963361	-1.31272107038729	2.69847995294048	-0.676968385474337	1.44895328930482	4.79973769283884	-0.990244399486395	-0.399242856826975	1.83962863099416	3.05159281387377	0.536205383640726	0.128428105126484	-0.235066841472997	0.295827573367903	-0.17850421740109	-0.283269144328385	3.83379188243127	1.06350391048638	-1.58916801552295	3.64117043414544	-1.34482621838831	-1.62005895610842	-3.52678311951102	-0.367239482416086	0.600248915144899	-1.45052393387453	4.02670942912246	0.619555940281701	-4.77555653967288	0.794450432010893	-0.201873271986236	2.07954720754088	-0.108071225038863	0.519899794938575	1.65666514120937	1.57635719559044	-2.65903226665498	-3.35617326433028	1.45369292064834	0.433178189695676	-0.483079789627401	-1.22115235934738	-0.512372755901199	0.621243986170168	1.17995895060441	4.70937608254187	1.82811877310941	0.857024645834916	0.979834703828329	-1.07736031456225	2.33513522906398	-0.299221915564705	0.271702629409306	-1.55376671435711	3.26374504939883	-1.43405593905392	1.50042383173033	1.70793486613135	3.51327509985275	-1.13773242724529	0.121214957517576	-1.35824268404885	2.8430690126651	3.05616429842995	-0.666954721826633	-0.603494561498044	3.51053986115449	0.458749039136459	-0.141340928863426	1.35517820066932	1.13373497621411	0.289539077397901	1.19756449569708	-1.2429280322606	-4.97734466635633	1.71464050879153	-0.60525761612056	3.6277976132805	1.34741938662412	1.76076016310043	1.27639890222141	-0.158569765911153	0.366219277707904	0.835165238087607	0.234391555517001	-0.415646446547529	6.01656097607029	1.13886834997171	2.59008204127268	0.348093413389825	-0.506715933639064	0.426174563505903	-0.791684122095298	1.43166120371739	-0.25713459465612	-0.560459453231827	0.974051009464888	1.39716382118227	1.33691974222976	-0.319443006636796	1.47340783353555	1.13349894167596	0.89408215335918
subject5872	-1.17180777214127	1.8390804905697	-0.129153766781994	0.972115022112555	1.5793048359436	-0.28907448746193	1.71484438679345	1.45937088473204	-1.0705272463355	0.363059838240949	3.03508206856658	-0.143996498321445	2.01726986868293	3.28741289946175	2.75853091871017	-0.366177548215713	-0.426902799480525	1.07127595810766	3.04095401871515	0.75058458443624	1.53201162972065	1.19426082881545	-1.88335624281908	-0.492344047534975	0.316937972854078	-0.405273445196817	3.07325792999447	1.17356877799532	0.0726439512544708	-0.597367785371565	2.14073492021591	0.317917618465215	0.941275774995001	3.3830223492184	-0.983625348262588	1.47192703797792	3.79312858376158	1.57009622871232	-0.779071305955532	-0.0911444426812511	0.545370885231914	1.293788541065	-0.717293358932897	-1.28893695152598	3.29123760414231	0.706213429329644	-1.58694334309759	3.78216374710597	-0.656005719134546	-2.35479387478436	1.18258487259084	-3.1383344628063	-0.0483754270691198	-2.63970067258988	3.25609437034581	-2.05326401018206	-4.27711120090301	-0.667883092786562	0.127826084232226	-0.49023711907104	-1.16899222927174	1.6991116947015	0.107416731757077	2.92887529648971	-1.59802236890218	-3.13034303598565	2.01123219287317	1.37716729158675	-0.397705342234582	0.931843009427047	0.338846967473967	-0.127584022596538	1.28317353047171	3.69923257555158	3.42349221501966	1.36429812034304	2.15535612884401	-1.77873940527237	1.97229047248778	0.0114791830754548	-0.456772161658704	-1.02017276793433	3.32132553989932	-2.31378208254732	2.46178026718373	-3.6734471700017	2.19279081685679	-1.3693343233695	1.11744201867107	-0.726201566629709	3.09331499250712	3.0368572613951	-0.651203297923377	1.76287375232842	2.67729192209988	0.627513763322121	0.172409073199511	1.08408880992674	0.580735440492357	1.13342039047961	1.90976346427368	-1.33316304761463	0.126220430594894	1.46153558631157	-1.02991425797863	4.74671005398746	0.569460255535114	2.42272571406523	3.36551924533683	-0.631346344716896	0.725055400001978	0.688229937536226	-0.553732976819662	-1.46893655030203	5.55092337023936	-0.183247552861011	0.103077353320899	0.011653954202324	-0.20013070686208	-0.172102079149494	-1.71961998382809	1.52510213769184	0.397268274392465	-0.823959570869524	-0.183571173653747	0.152357114592749	0.113575195971246	-1.19613726911805	2.40976816948975	0.368634775400163	1.30999417515347
subject5877	-0.900638392855967	3.90995571976792	1.50417145757982	1.4636620465119	0.211916121741854	1.09751438518777	2.49088428196003	1.78202936633601	1.52139432490707	0.436567155730984	1.47298610353001	-0.763306124226339	0.33939819114743	0.88759668522884	0.999057231558145	0.0194478588402243	2.57565678111064	0.090199495994832	4.19098378617231	-1.83023017302535	3.1136788173556	-1.14768843342791	0.0775570037345507	0.681242530080416	1.07565245835914	-1.37322804687554	5.4161053744136	0.539575297186673	-0.572399268700833	2.08277442290384	0.338226654567365	-0.986882191469404	-0.983313641824145	4.96526712383681	-0.280884650677821	-0.815307764785636	3.28167609634691	1.80514021182216	1.59209238513027	0.818733522538943	1.90571721454549	3.15761768994753	-0.237147014742861	-0.557545726921268	4.23489524608206	0.85407318458831	-0.580640542202289	5.78929577877804	0.379638444119468	-1.01084161838262	1.12054583803975	-1.74324840016234	1.78102213146001	0.855893988573484	2.65336856448385	0.200784957592072	-2.59109178111817	2.47428955782092	7.60491570159644	3.78954467627604	-2.25802235366312	-0.751599589183246	3.73146270713533	2.5688720612638	-1.86299392984874	0.930921890547902	0.964052992553878	0.538738640053394	0.190814848702333	0.43899553363625	0.449320913038761	-0.0469906667566046	-0.120006716311998	3.67079233585639	2.6627238332692	1.25348053538321	4.51246717524761	-1.3843471787971	-0.703075427294971	-0.805848822033798	0.554770145455502	-1.35522415891498	0.503470383079686	0.970182941408126	2.11814677444529	-2.17423690575922	2.37335539402263	0.616677505381151	1.82440668444982	-0.239150442618961	0.69473888657888	3.69240155779858	1.36859215574526	-1.67467942669987	2.78244663100665	-1.3495723944458	1.58148480271375	1.66512958511391	0.158831781224426	0.59177839581157	1.69723187036176	1.18115297496344	-1.85459372927865	-0.171075971329051	-0.873539216364274	4.87648875308494	-0.0790834382595982	4.07376141498	2.44845229111564	0.94619323446121	2.12561736742868	1.32544712074961	1.19617561133417	-2.13592416499855	5.7539112310471	0.132687572788749	-0.0230109823020074	0.31707158854129	0.121637864798565	-0.0125618666301566	-0.580791191201898	3.22750619998168	4.10548671099599	4.09030206150366	2.00011142865871	1.97848347376032	0.243440032905607	1.07951266257717	3.1794034758372	0.48188107906558	1.72806672056329
subject5879	-1.60496694753317	3.69229489200091	1.04907956733648	1.13749138612767	-0.0037606505304548	2.19171663633102	2.45449643086316	-0.0199189957650546	1.26739638842019	0.667714048601316	0.306438989557827	-0.901378485374736	0.155692100567359	2.75110768983032	0.605986437595806	-0.326948006740544	2.09208700429821	0.553604787124646	2.58877966774917	-2.25429774802712	3.5358426508025	1.23026371279306	0.572075732622314	1.01309103556882	-1.17500393376543	-0.918263606004139	2.41499583577601	3.27059098046086	0.893623572570347	1.56320492133316	-0.111859882788396	-1.55575890654494	1.2540510282453	3.09178728838428	-0.361358504663975	1.50611080572963	3.53586710191884	1.90239066373018	0.826020472525904	0.352838479068897	1.54467928167456	2.97391597261961	-0.346865597500634	-1.38535951834321	2.34376449638189	-0.657676918827937	-0.856079935965824	4.24365078609492	0.18623861299889	-2.91300777863504	0.779304282026366	-3.20673531229976	1.89380247577318	-0.121347750779938	1.08863390577491	-1.44718497302435	-2.96435256859294	1.94752941132299	1.7529627166219	2.63869045294968	-0.122042104068649	1.06482453063443	3.63565751617728	1.70341871117417	-0.980195011232247	-0.668562554131787	-0.501242799399828	0.260961886965135	-0.163972985174009	0.0722411639100792	1.80171334363456	0.288328878084002	-0.244506579977561	4.9243086742175	1.67738763827627	1.96096424598445	2.90986474520627	-1.71256941021171	0.68807402900996	-0.720894476316158	0.534649785787743	-0.46770028505956	1.80454755283069	1.20370248924839	1.64213975448027	-1.6549280778839	4.83913184315214	-1.62128349697835	1.292239905224	-0.68177648611052	0.32564725361906	3.82022992780222	0.732433835591196	-0.423116075128467	1.78612512679444	-1.3092162023241	1.89077146836015	1.21777574048483	1.2373618745671	1.94060351787989	1.10367988823491	0.780125307307737	-2.40935954800198	-0.556572558041877	-0.769131501350294	3.09334742488738	-1.26896572346381	3.3180787449865	1.44876948618834	1.36189314667319	0.788813722087464	1.43175078616539	1.19896033502305	-0.210179311872164	5.61052125519519	0.0863606515530927	0.345179952620463	0.728421254141659	-0.885550215165283	-0.524722770297073	-0.36931309547559	1.31779899770765	2.14131016543361	4.39204444492129	2.4254345970919	3.00849223057839	1.36373556445531	-1.30660306193996	1.56655178932962	1.27901057063052	0.243638880268222
subject5882	-1.23793456830922	1.58126608686226	1.28321279311966	1.76350444039285	-0.514488392388656	4.25516719569683	1.58484761511799	0.411789925501474	-0.633385454256451	0.89395234783802	2.3089895158723	-0.221725775289004	1.46191864386366	1.66053334527098	2.99862970510999	-0.275192958682338	0.102659085138326	-0.645711447722769	1.89592830797105	1.10490206428676	1.1529359845682	-1.42823408598831	-2.53934224882027	2.26869438449627	0.122073823396103	-2.23650181502714	3.22622478413962	-0.476920467684273	0.846523281850985	-2.28146880485727	1.33565681117146	-1.05665179346168	1.68285342156384	1.34667423045912	-0.000422181486297	0.679577037202976	3.14238091228907	2.69279960828874	-0.418548495442186	0.176755652543633	-0.860876526305288	0.455947560846425	-1.62095914135181	-0.256125704518224	5.38375170804456	0.34870510840744	-0.151547291186094	1.9880610492487	-1.580331124483	-1.81530964132192	-2.91789415830845	-3.21114713294188	0.187460419458516	-2.41337583982089	2.49240281824611	-1.65640456581388	-3.69920142747904	0.454574788939895	1.9882712495389	2.65135395371121	-0.509466910496169	0.475288485147976	0.07602731543184	1.87784057380201	-1.21348328848752	-3.40055195242023	1.60717774293375	1.12766250255089	-0.637013901769989	-0.679775937179664	-0.732837392714704	-0.285575979050313	1.33608451707258	4.90574609320079	2.06344533401909	2.33076943062935	1.31802110685067	-1.71924415660105	1.52950676333599	-0.705329411187919	1.23392176656194	-2.40367276008701	3.65938032279926	-2.01325462292568	2.20892927704716	-2.42306011195503	4.15619055804652	-0.616743311336374	1.52582721531466	-0.825704465223132	3.34040129353219	4.26942619046884	-0.101903500321578	0.392424831588833	1.86844195278601	0.345056149480363	0.0817472045802031	2.01604605686772	0.880862376374288	0.72270509869742	2.83808496911846	-1.12174570967661	-4.51816095463267	1.76339906938579	-0.282885819338894	4.08918737269318	0.961349176391046	1.44598368112497	2.03405494004209	-0.348003132926079	1.10275069749119	0.745295728239447	-1.2424094573402	-1.0003817385522	4.69691580316866	-0.0839813467538467	0.760715846356431	0.860957401899552	-0.137547529943771	0.430831446534883	-1.06373083470694	1.41268594280145	-1.28276148564676	0.560129663947417	0.0156611001955888	1.13249919930658	1.60093272946206	-0.262160720798687	2.4917764683677	-1.07040531169563	1.32531658070724
subject5896	-0.0527015761855786	3.16849556998583	1.97577467005081	2.40486526345336	-0.391258907804339	2.8744532530699	1.58944001313748	0.349474200207395	1.11697079116317	1.10042461749541	0.650017316216362	-0.797713555274002	-0.21079098863478	1.28773084520779	0.552915655281265	0.114036169222078	2.68135185124999	-0.277145225502159	2.37373658767134	-1.01793027613225	2.52133820419995	0.241361140144877	0.109877252234703	1.27699188780753	0.528694662782514	-3.4134908012786	3.46660396382101	1.58123180053511	0.49405128890998	0.440438452689884	0.367305986818047	-2.47039306302986	0.584688915067099	2.89585467816152	-1.32054914645775	0.518910449831114	2.21262839294391	2.89977858555845	1.68184601664345	1.05897260060976	0.816303247203239	2.06145796321636	-1.66664760063515	-0.375117561993817	4.41598879564962	0.403178046116362	-1.27760666777558	2.9135631035147	0.143823210972379	-2.07497329306478	-1.21490343617015	-1.27228251435088	2.77716115991782	0.479757008018041	1.28200417185925	-0.475501686729624	-1.79633282522821	2.74384061436751	3.82641049943002	4.69092624815896	-0.336009399264528	0.542943655372647	2.80118665809066	1.85484218376157	0.243509866886477	0.454011900413744	-0.449129161846211	0.0211513809409594	-0.609116990114812	-0.910709843521765	1.10957198834261	-0.545380182907724	-0.450133082665323	3.31407466438956	1.62593492157473	2.2355329568417	2.72432447824632	-1.22712092593243	-0.174519124302125	-1.25091853413677	0.705422439746721	-2.22207108766438	1.97395173129098	1.88172858313178	1.63258007711	-2.52316061677022	3.04576348858115	-0.359448468155318	0.944537366768058	-0.862695865763062	1.12534399854002	3.78175546433771	1.78003273078418	-1.28321949027021	2.81760576752924	-2.08671552246142	1.38919271538663	2.28449152522647	0.756903785343803	1.2998188575487	2.16201142675946	-0.370187577014243	-2.39552956209432	-0.535498709734329	-0.617106934456163	3.88665465865876	-1.10219543733556	2.25199475022957	2.26207539786697	1.84364161231026	1.7989671252826	2.71295865651746	2.01291077228562	-0.604919662069851	4.0881999741074	-1.33712509001736	0.607038471360533	-0.715621070267382	-0.0360681694938594	1.5847524586337	-0.812729178570248	1.7451073303095	2.17582263103241	2.97142952501713	2.18146676970925	2.63346050998312	0.882253178824227	1.36848782709437	2.63822863848575	-0.172242236565645	0.0441976917292043
subject5901	-1.02891280691306	1.04296261945018	0.72534832146964	-0.523963189439259	-0.517017432362896	2.84896921012978	0.751689096490965	0.521933684119272	0.359392760180707	2.72629717562282	0.601921548003535	1.83641276550493	-0.46848274677747	2.67749419518856	-0.157297892173647	0.0309895615378144	0.0334726661979257	-0.663023829313447	2.77986398588489	0.860444487467232	0.374965925659124	-2.05645662760883	0.67899911038259	1.15503722658197	0.36032248790409	-2.32478678083772	-0.0837223100292905	2.39857824474142	3.00666282160825	1.47549463563411	1.79623223713995	1.16426694274021	2.57297398833331	1.55089283205754	1.54028326084672	1.55801430161496	4.40676621326941	3.69405663575833	0.0785945776731438	0.56423882531482	-2.19032765917592	0.125765625775456	-1.62507936851409	1.75971363361259	3.61995513113857	2.31801591567606	-0.733520999028581	2.37768779784222	-0.420043968104575	-1.29495544258308	-2.24892261508281	1.23886364938045	1.20990734873615	-1.39838077744575	1.45171485240958	-0.836702066932172	-4.42626267740196	0.77973312239401	3.03789249768167	4.32366689979928	0.609948934828037	-1.42751445550918	1.48977539159984	4.39832612111183	-2.30348685573544	-1.96120034389424	0.0643336858767084	-0.53294231678437	-0.635120767142137	1.18156871605159	-2.46678960806656	-0.125063883535198	1.74462327622711	2.99734594539252	-1.4298839850391	0.277931763103518	0.632695873083338	-0.354024276988512	-0.479120232466153	-1.66658093993743	-0.465630622822935	1.77433526321892	0.99279302749836	1.57448188984678	1.71574164525628	1.16182967968659	2.98393121365073	-0.542950698689723	-0.455069181168066	-2.16491992771874	3.4884740903726	0.803192518831554	-0.281078949596041	-2.04630649685542	2.82520515511151	-1.61817038928898	0.375103872299403	0.643071155921674	-0.591402081619772	3.38016314080575	-0.838408643933392	-1.27063232502761	0.0410944054063278	0.0088632892888541	1.57658281967167	2.95357440616201	-0.98975406458458	0.825609035053235	-0.385679381627673	-0.298062409683233	2.30377892217151	-0.611661390135157	1.69069139775223	1.35044724552667	3.73814910673571	1.61253606686463	-0.21258749003049	1.02280130969492	2.27998605022809	0.384823311807201	1.50725298787038	-0.214007485585123	0.108441616127248	-0.0141792433937146	-0.104713544892211	0.348152723528686	3.70966125136188	3.05153420915029	2.3703961478726	0.714705812379448	-0.355621803451319
subject5906	-1.15805135343468	0.707750890601449	-0.32818379541661	-1.54098817528727	1.23886997130267	3.86240780460617	-1.07647958380505	0.0629287162897783	0.0228909722554426	2.71985720114113	1.39615836453989	1.25673657574484	0.255273449443968	2.59815902695756	0.663977204803113	-0.503612355150896	-0.593336357569137	-0.420379674727849	2.73107640704233	1.49920652064609	1.62620096584152	-2.17015927819799	-1.70575200388023	1.0992380412516	-1.51319313399284	-2.74060928707679	1.72045825997886	2.40410112698923	3.01787457754294	0.610420556055829	0.272971296635534	-0.724411974801886	1.98606555425276	2.39863203309967	2.49120095094107	0.208358634296518	1.88722010508156	2.50216538868439	-0.392725456561047	0.157622381275965	-1.78652505779456	-0.125797404839908	-0.348698884700349	1.57048155689579	3.55592265277311	2.50668974035506	-1.48799859779761	2.67264313007859	-0.114122440059215	-2.04687345575856	-1.15271076649597	0.215677846328895	0.54081753452294	-0.828339230629688	1.29753797717287	-1.59279984005434	-4.70607399446413	-0.433840701201765	6.13100695021613	3.81916185477736	-0.272403461199424	-1.08333862341852	3.28024006432757	2.05427324356496	-3.34852785468293	-0.771776283562773	-0.177010816464855	-1.73729405656393	-0.436113329886781	1.16328388238728	0.0472822032855542	0.316363190435662	2.05701382228622	2.82511990267777	0.163187533446961	0.474066497980944	0.887946297427817	-2.05670340280879	-1.03937935285063	-1.22356461237595	0.926823456006951	-0.216806144573248	1.0262896425063	-0.170838895179201	3.45327559323453	1.0256024706659	1.61449808404698	-0.0800163100154406	-0.8249401581448	-1.92841916215366	3.67254552752576	1.16695766226646	-0.338285340593482	-0.848959066355544	1.94224267630827	-1.96349536038411	0.176462768968056	1.31019327435126	-0.23809537135511	2.59120940119891	0.344007701416317	-1.78806235171198	-0.0435481357947594	-0.573563411397249	2.15529406334375	4.33144857359025	-0.271077460668438	-0.853374502648933	1.74400150076712	0.623238059077888	2.77508676334364	0.323195662231069	2.8226391488821	-0.0061780455709876	2.84493506253219	1.53654918962401	-0.514257132822659	-0.23347240922883	1.88303782371848	-0.651591605044822	1.23498968524361	-0.709798406103922	0.630529125328207	-0.931530896542382	0.56978169120941	0.780203708832102	3.26357031654509	2.66459263826927	1.90815806059064	-0.267951737737549	-0.0076889634223773
subject5908	-1.52910753394372	1.9023461545863	1.48036976179638	0.970442103278502	0.483763853160833	0.906995703912695	1.02513319464359	0.651689621528384	-1.08101992829621	1.30731641093105	3.19787108093893	-0.997364025083561	2.05074715241583	1.0416216895772	2.8172901010182	0.0336632010062629	-0.348127452988127	0.746000187577805	3.53328562609511	2.74271385561667	0.697491762129993	0.354206331692486	-1.00856437718294	1.76062925614023	0.317340916269519	-1.46144661119029	3.97108830349741	0.975060091906761	2.523351133991	-0.623003786639291	1.86118693291646	1.05307554719745	2.12409840758164	3.52291107109561	0.235935552010879	1.09954321535694	4.9032726965677	3.56444269917558	-1.08023231367454	-0.548128155669343	-1.06757794353787	1.22875601141799	-0.896646247439416	-0.0940670534291081	3.81956433118188	0.306972451880402	-1.03535913677639	2.48725649364157	-0.142340706602312	-1.98651293569082	-0.954553789981319	-0.975180877205655	-0.209543617773968	-1.87790552345291	3.27984387027954	-1.40839968700736	-4.39623301201542	0.9477680250495	4.78585836484953	3.19450186311395	-0.732656151575748	-0.388263179662984	1.5704015437211	2.94650775494586	-0.635948877993578	-2.52236081812408	2.7606038948508	1.10697996614504	0.0244402926450424	0.395485093648827	-1.74635388527075	0.0431780420465025	-0.589702556014622	5.7057068288836	1.14353865928929	0.436944272778611	1.75008145916637	-0.836311323496444	3.35808811947696	-2.33672852946625	0.249916461812341	-0.684490726827063	2.76067390559208	0.159479437142649	2.97128453407414	-0.368837171235831	2.95719127885054	0.395880266622781	1.31045242035377	-0.664462114921387	3.50392858009474	3.27471941733246	-0.234261992411286	2.40266101661872	1.41691548983202	1.58331224036577	0.494380506621688	2.09741374460791	1.27228739659088	1.48843067610452	2.41956837242969	-1.33676972611252	-1.2835793686018	1.90804631687339	-0.1252263780907	3.72764439723153	2.24665095819095	1.05972393559326	1.85366644280649	0.834938531316309	0.946729397730513	0.945403718712117	0.1007928791564	0.552069730963078	4.81674610481396	1.32761719876886	1.26617548821591	0.649604545088927	-0.0056570018960514	-0.832145996617895	-0.565433682764723	2.69591224964336	0.774271450812405	-0.335970461009748	0.0604104424903622	0.323423166833201	1.28443235477138	-0.0606395412271881	2.3625883702168	1.19191222463429	1.32000847439352
subject5920	-0.458754599282958	2.04084183686302	-1.86985643104284	0.715362077039022	0.496592415832339	3.12602472433963	-0.737797309122051	-1.03665942922192	1.68730578399193	1.15800192041678	1.38108303514675	-0.927336167164665	-0.135118309246581	2.80801082876269	0.880056397329369	-0.847873013186687	-0.650105087708809	-0.219520202035937	2.10370044433675	-1.93852308167191	1.66515028130624	1.81134121488416	-2.27114530611153	1.42150007928584	1.08880507212807	-1.41212217589641	1.37585118322164	3.10093748575803	2.43947695345051	-0.985981011581416	1.15393588234875	-1.68446433549842	1.86695857618581	2.21783178188249	2.59594370047534	3.0310749964406	5.68192850866599	2.55910233871333	0.465800557977097	-0.658682211186692	0.243244468877154	0.458891526391421	0.504655064162311	-1.3331737336786	3.53323310770953	0.265711530124962	-0.220912057791423	5.2167806700136	-0.845311904054671	-2.06458014403403	-0.653019336726092	-3.34018219025625	-0.432070746856235	-2.62977293869424	3.23133999566543	0.0016060671996429	-4.83666800495024	0.0655914593273118	3.70317891790249	2.78153836029708	2.00118185460167	-0.324601791156224	3.05369018390075	2.18166650350603	-0.420224472201254	-1.60197265529632	1.06471618812215	-1.94017642022138	2.49557655088037	-0.79453385578904	-1.84053878712637	2.30863001179092	0.0007774408282897	4.90506340710343	-0.491877937823507	-0.954978775609901	1.32604618524981	0.322723628143176	-0.418094311685162	-1.2790656003597	0.726292293256373	0.352522787472071	1.64892330727198	-0.108017771798369	2.67209357901776	-0.579081640565723	2.21788333328018	-0.0923163392562716	1.6289565826996	-1.61469927868271	0.371624433741421	1.08319320776593	1.75754812084902	-1.10909298815245	0.0362590169025971	-0.880892928326664	0.186576174918972	1.89384011771606	1.10959740992425	0.759924946065144	1.94559409289387	-0.888205642235341	-1.54111922858814	0.138337114235842	1.92981398891323	4.00399968087747	-0.0452957940418716	3.38341587571866	1.89651328782361	0.279800965337257	0.189889838372358	-0.139574611941366	2.16771567945891	1.14266312119894	4.25663674393217	-1.0146533611274	2.47324678386182	0.475888207122712	-0.796648343957508	1.20261828847758	1.53406815859499	1.7394619787307	1.20903760989068	1.61605741335438	1.64096629743301	0.819473445180006	1.90225548208537	1.31621539999995	-0.484247914063463	2.57826503167888	1.20076608114152
